pair_id,layer_id,feature_boundary,visual_token_grid,alignment_method,token_manhattan_distance,token_count,cosine_distance,relative_l2_distance
pair_000083,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,12,20,"{""count"": 20, ""mean"": 0.0037360280752182008, ""median"": 0.0001595020294189453, ""p90"": 0.005574178695678717, ""min"": 3.075599670410156e-05, ""max"": 0.05676847696304321, ""std"": 0.012374480951009743}","{""count"": 20, ""mean"": 0.07386904675513506, ""median"": 0.019319199956953526, ""p90"": 0.14220431372523354, ""min"": 0.00890721008181572, ""max"": 0.5459068417549133, ""std"": 0.14157133357971985}"
pair_000083,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,13,19,"{""count"": 19, ""mean"": 0.012941959657167134, ""median"": 0.0001424551010131836, ""p90"": 0.01656527519226069, ""min"": 2.181529998779297e-05, ""max"": 0.16273528337478638, ""std"": 0.039209674187183026}","{""count"": 19, ""mean"": 0.08142353329611451, ""median"": 0.02007201313972473, ""p90"": 0.19994472861289958, ""min"": 0.008491351269185543, ""max"": 0.5468711853027344, ""std"": 0.14254152970363396}"
pair_000083,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,14,18,"{""count"": 18, ""mean"": 0.003036409616470337, ""median"": 0.00021502375602722168, ""p90"": 0.008377224206924444, ""min"": 2.1755695343017578e-05, ""max"": 0.02179408073425293, ""std"": 0.00567108954644724}","{""count"": 18, ""mean"": 0.07068044625015722, ""median"": 0.021421081386506557, ""p90"": 0.19079037010669708, ""min"": 0.011159384623169899, ""max"": 0.302921324968338, ""std"": 0.08563811494391914}"
pair_000083,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,15,17,"{""count"": 17, ""mean"": 0.0015394196790807387, ""median"": 0.00023245811462402344, ""p90"": 0.004537248611450197, ""min"": 2.759695053100586e-05, ""max"": 0.008380889892578125, ""std"": 0.0023754320561173003}","{""count"": 17, ""mean"": 0.08918263867278309, ""median"": 0.042520344257354736, ""p90"": 0.23592663705348974, ""min"": 0.010804950259625912, ""max"": 0.43453478813171387, ""std"": 0.11455100778804596}"
pair_000083,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,16,16,"{""count"": 16, ""mean"": 0.0010657347738742828, ""median"": 0.0002891123294830322, ""p90"": 0.002428025007247925, ""min"": 2.014636993408203e-05, ""max"": 0.008624255657196045, ""std"": 0.0021221363291479218}","{""count"": 16, ""mean"": 0.057194383174646646, ""median"": 0.03527902998030186, ""p90"": 0.11170999333262444, ""min"": 0.009742061607539654, ""max"": 0.2872234284877777, ""std"": 0.06812225273840472}"
pair_000083,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,17,15,"{""count"": 15, ""mean"": 0.002228069305419922, ""median"": 0.00011813640594482422, ""p90"": 0.001045846939086914, ""min"": 4.291534423828125e-05, ""max"": 0.029242396354675293, ""std"": 0.007227829880444109}","{""count"": 15, ""mean"": 0.05145139116793871, ""median"": 0.022220628336071968, ""p90"": 0.06125925704836845, ""min"": 0.009471021592617035, ""max"": 0.33897510170936584, ""std"": 0.07904880196471632}"
pair_000083,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,18,14,"{""count"": 14, ""mean"": 0.00043072445052010674, ""median"": 0.00010216236114501953, ""p90"": 0.0010713875293731686, ""min"": 2.5331974029541016e-05, ""max"": 0.002301335334777832, ""std"": 0.0006185143470035469}","{""count"": 14, ""mean"": 0.03169478921751891, ""median"": 0.023640009574592113, ""p90"": 0.06352306120097637, ""min"": 0.009485979564487934, ""max"": 0.09567887336015701, ""std"": 0.02410698942678618}"
pair_000083,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,19,11,"{""count"": 11, ""mean"": 0.00025257739153775304, ""median"": 9.387731552124023e-05, ""p90"": 0.000567317008972168, ""min"": 2.9861927032470703e-05, ""max"": 0.0014669299125671387, ""std"": 0.00041125134257921376}","{""count"": 11, ""mean"": 0.023566946556622333, ""median"": 0.01666100323200226, ""p90"": 0.05333730950951576, ""min"": 0.007754480466246605, ""max"": 0.07210952043533325, ""std"": 0.020491318755325023}"
pair_000083,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,20,10,"{""count"": 10, ""mean"": 0.0003046870231628418, ""median"": 9.265542030334473e-05, ""p90"": 0.0011264741420745849, ""min"": 4.029273986816406e-05, ""max"": 0.0011656880378723145, ""std"": 0.0004216456237944409}","{""count"": 10, ""mean"": 0.02609484810382128, ""median"": 0.01773172803223133, ""p90"": 0.05350352376699447, ""min"": 0.014137419871985912, ""max"": 0.06437400728464127, ""std"": 0.01698878636769779}"
pair_000083,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,21,9,"{""count"": 9, ""mean"": 0.000553025139702691, ""median"": 8.654594421386719e-05, ""p90"": 0.001254343986511231, ""min"": 4.285573959350586e-05, ""max"": 0.00344693660736084, ""std"": 0.001043042213138799}","{""count"": 9, ""mean"": 0.03940629752145873, ""median"": 0.027398956939578056, ""p90"": 0.08792034685611727, ""min"": 0.010834633372724056, ""max"": 0.1413663774728775, ""std"": 0.04058795831722486}"
pair_000083,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,22,8,"{""count"": 8, ""mean"": 0.013229787349700928, ""median"": 8.824467658996582e-05, ""p90"": 0.03429682254791258, ""min"": 2.5570392608642578e-05, ""max"": 0.09746849536895752, ""std"": 0.03192335358269045}","{""count"": 8, ""mean"": 0.12063087080605328, ""median"": 0.029047883115708828, ""p90"": 0.294625437259674, ""min"": 0.01125098206102848, ""max"": 0.6030179262161255, ""std"": 0.18908298613198865}"
pair_000083,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,23,7,"{""count"": 7, ""mean"": 0.002225560801369803, ""median"": 0.00011438131332397461, ""p90"": 0.0072467803955078135, ""min"": 3.123283386230469e-05, ""max"": 0.009314119815826416, ""std"": 0.003516487930876141}","{""count"": 7, ""mean"": 0.048948595699455054, ""median"": 0.01848468743264675, ""p90"": 0.1293658658862114, ""min"": 0.011022799648344517, ""max"": 0.137146458029747, ""std"": 0.05190662422780162}"
pair_000083,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,24,6,"{""count"": 6, ""mean"": 0.0015756189823150635, ""median"": 6.967782974243164e-05, ""p90"": 0.0046183764934539795, ""min"": 3.731250762939453e-05, ""max"": 0.008054375648498535, ""std"": 0.0029265557835216976}","{""count"": 6, ""mean"": 0.0418079998344183, ""median"": 0.023708993569016457, ""p90"": 0.09052128717303276, ""min"": 0.011091561056673527, ""max"": 0.12999846041202545, ""std"": 0.042005644866852904}"
pair_000083,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,25,5,"{""count"": 5, ""mean"": 0.00012279748916625975, ""median"": 0.00017148256301879883, ""p90"": 0.00019977092742919924, ""min"": 2.5153160095214844e-05, ""max"": 0.00021719932556152344, ""std"": 8.083155864377973e-05}","{""count"": 5, ""mean"": 0.017024713475257157, ""median"": 0.02160150557756424, ""p90"": 0.024565432965755463, ""min"": 0.007211917079985142, ""max"": 0.024787284433841705, ""std"": 0.008052460537470578}"
pair_000083,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,26,4,"{""count"": 4, ""mean"": 0.00036984682083129883, ""median"": 0.000316619873046875, ""p90"": 0.0007105708122253419, ""min"": 3.55839729309082e-05, ""max"": 0.0008105635643005371, ""std"": 0.0003013453218217605}","{""count"": 4, ""mean"": 0.041195237543433905, ""median"": 0.029735771007835865, ""p90"": 0.07339898757636548, ""min"": 0.01806415244936943, ""max"": 0.08724525570869446, ""std"": 0.028178776442660522}"
pair_000083,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,27,3,"{""count"": 3, ""mean"": 0.00013558069864908853, ""median"": 0.0001131296157836914, ""p90"": 0.00021026134490966796, ""min"": 5.906820297241211e-05, ""max"": 0.0002345442771911621, ""std"": 7.337575211279615e-05}","{""count"": 3, ""mean"": 0.028929194435477257, ""median"": 0.028773309662938118, ""p90"": 0.03490344919264316, ""min"": 0.021578289568424225, ""max"": 0.03643598407506943, ""std"": 0.0060666298475035236}"
pair_000083,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,28,2,"{""count"": 2, ""mean"": 7.578730583190918e-05, ""median"": 7.578730583190918e-05, ""p90"": 7.68125057220459e-05, ""min"": 7.450580596923828e-05, ""max"": 7.706880569458008e-05, ""std"": 1.2814998626708984e-06}","{""count"": 2, ""mean"": 0.014208147302269936, ""median"": 0.014208147302269936, ""p90"": 0.015100284293293954, ""min"": 0.013092976063489914, ""max"": 0.015323318541049957, ""std"": 0.0011151712387800217}"
pair_000083,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,29,1,"{""count"": 1, ""mean"": 4.267692565917969e-05, ""median"": 4.267692565917969e-05, ""p90"": 4.267692565917969e-05, ""min"": 4.267692565917969e-05, ""max"": 4.267692565917969e-05, ""std"": 0.0}","{""count"": 1, ""mean"": 0.009331786073744297, ""median"": 0.009331786073744297, ""p90"": 0.009331786073744297, ""min"": 0.009331786073744297, ""max"": 0.009331786073744297, ""std"": 0.0}"
pair_000084,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,0,7,"{""count"": 7, ""mean"": 0.033276609012058804, ""median"": 0.006104767322540283, ""p90"": 0.08397450447082519, ""min"": 3.0517578125e-05, ""max"": 0.0914008617401123, ""std"": 0.03787823078875476}","{""count"": 7, ""mean"": 0.1913100712533508, ""median"": 0.111643947660923, ""p90"": 0.4084502518177033, ""min"": 0.016419697552919388, ""max"": 0.4350862503051758, ""std"": 0.17348235940859533}"
pair_000084,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,1,17,"{""count"": 17, ""mean"": 0.021354706848368925, ""median"": 0.0005048513412475586, ""p90"": 0.0955553650856018, ""min"": 2.574920654296875e-05, ""max"": 0.10458463430404663, ""std"": 0.037187669291832426}","{""count"": 17, ""mean"": 0.17007706196540417, ""median"": 0.05466778576374054, ""p90"": 0.4867704927921296, ""min"": 0.007715644780546427, ""max"": 0.8327896595001221, ""std"": 0.22861512924254435}"
pair_000084,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,2,19,"{""count"": 19, ""mean"": 0.007222084622634084, ""median"": 0.0003300905227661133, ""p90"": 0.01129827499389648, ""min"": 3.24249267578125e-05, ""max"": 0.09761077165603638, ""std"": 0.02170223839452853}","{""count"": 19, ""mean"": 0.07899257859313175, ""median"": 0.026388410478830338, ""p90"": 0.16218395233154295, ""min"": 0.009228499606251717, ""max"": 0.5393552780151367, ""std"": 0.12066748873900797}"
pair_000084,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,3,21,"{""count"": 21, ""mean"": 0.002774749483380999, ""median"": 0.00023561716079711914, ""p90"": 0.00260770320892334, ""min"": 2.3126602172851562e-05, ""max"": 0.045234858989715576, ""std"": 0.009533280604958927}","{""count"": 21, ""mean"": 0.05807683647920688, ""median"": 0.029801400378346443, ""p90"": 0.08725612610578537, ""min"": 0.0067868405021727085, ""max"": 0.4283350706100464, ""std"": 0.08807079254858924}"
pair_000084,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,4,24,"{""count"": 24, ""mean"": 0.0025107512871424356, ""median"": 0.00011467933654785156, ""p90"": 0.0018474519252777088, ""min"": 1.7940998077392578e-05, ""max"": 0.051780760288238525, ""std"": 0.010293651659088836}","{""count"": 24, ""mean"": 0.053494027078462146, ""median"": 0.019032247364521027, ""p90"": 0.07519774436950682, ""min"": 0.007639251183718443, ""max"": 0.45595410466194153, ""std"": 0.0965324544829688}"
pair_000084,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,5,27,"{""count"": 27, ""mean"": 0.00024506118562486436, ""median"": 9.79304313659668e-05, ""p90"": 0.00036897659301757805, ""min"": 1.823902130126953e-05, ""max"": 0.0022433996200561523, ""std"": 0.00045962441947952707}","{""count"": 27, ""mean"": 0.02310864159975339, ""median"": 0.018138160929083824, ""p90"": 0.03322300985455512, ""min"": 0.00614677369594574, ""max"": 0.14204055070877075, ""std"": 0.025631111849210172}"
pair_000084,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,6,30,"{""count"": 30, ""mean"": 0.0018434266249338785, ""median"": 6.699562072753906e-05, ""p90"": 0.0011350154876708987, ""min"": 1.8715858459472656e-05, ""max"": 0.04751938581466675, ""std"": 0.00849173378292832}","{""count"": 30, ""mean"": 0.039257923342908424, ""median"": 0.01699392031878233, ""p90"": 0.06386474817991261, ""min"": 0.006934082601219416, ""max"": 0.43921786546707153, ""std"": 0.07853226884953712}"
pair_000084,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,7,33,"{""count"": 33, ""mean"": 0.002719994747277462, ""median"": 7.683038711547852e-05, ""p90"": 0.003229820728302002, ""min"": 1.7821788787841797e-05, ""max"": 0.06910860538482666, ""std"": 0.011815578829133916}","{""count"": 33, ""mean"": 0.04889126272984978, ""median"": 0.015190797857940197, ""p90"": 0.0949696183204651, ""min"": 0.006044193170964718, ""max"": 0.6773720383644104, ""std"": 0.11593157512167493}"
pair_000084,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,8,36,"{""count"": 36, ""mean"": 0.0013379520840115016, ""median"": 6.973743438720703e-05, ""p90"": 0.0013449490070343018, ""min"": 1.5497207641601562e-05, ""max"": 0.03663569688796997, ""std"": 0.0059984601239770645}","{""count"": 36, ""mean"": 0.03171756955432809, ""median"": 0.01735819038003683, ""p90"": 0.05405865050852299, ""min"": 0.005695751868188381, ""max"": 0.3151991367340088, ""std"": 0.05097344548515971}"
pair_000084,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,9,19,"{""count"": 19, ""mean"": 0.007435676298643413, ""median"": 6.580352783203125e-05, ""p90"": 0.0004804015159606931, ""min"": 1.6033649444580078e-05, ""max"": 0.13878464698791504, ""std"": 0.030959819973038094}","{""count"": 19, ""mean"": 0.048343517327387085, ""median"": 0.017123041674494743, ""p90"": 0.038823159039020505, ""min"": 0.006218369118869305, ""max"": 0.5537251830101013, ""std"": 0.12012356544251335}"
pair_000084,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,10,18,"{""count"": 18, ""mean"": 0.00018969178199768066, ""median"": 4.875659942626953e-05, ""p90"": 0.0002280116081237794, ""min"": 1.5914440155029297e-05, ""max"": 0.0019702911376953125, ""std"": 0.00043910613173960813}","{""count"": 18, ""mean"": 0.020425989447782438, ""median"": 0.016293194144964218, ""p90"": 0.036958213336765786, ""min"": 0.0069465236738324165, ""max"": 0.0646703764796257, ""std"": 0.015540398843588765}"
pair_000084,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,11,16,"{""count"": 16, ""mean"": 0.0003682263195514679, ""median"": 5.5283308029174805e-05, ""p90"": 0.00028946995735168457, ""min"": 1.4185905456542969e-05, ""max"": 0.004443824291229248, ""std"": 0.0010562179345161374}","{""count"": 16, ""mean"": 0.02703307446790859, ""median"": 0.014035689178854227, ""p90"": 0.052143460139632225, ""min"": 0.005382087547332048, ""max"": 0.14051775634288788, ""std"": 0.03257013897291752}"
pair_000084,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,12,13,"{""count"": 13, ""mean"": 0.0005747492496783917, ""median"": 7.259845733642578e-05, ""p90"": 0.00172632932662964, ""min"": 2.3484230041503906e-05, ""max"": 0.004343152046203613, ""std"": 0.0012110923504025414}","{""count"": 13, ""mean"": 0.033917875244067267, ""median"": 0.017091721296310425, ""p90"": 0.07392274662852288, ""min"": 0.008716435171663761, ""max"": 0.141313835978508, ""std"": 0.03678906482444289}"
pair_000084,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,13,13,"{""count"": 13, ""mean"": 0.004467519430013804, ""median"": 7.903575897216797e-05, ""p90"": 0.005688273906707765, ""min"": 2.2113323211669922e-05, ""max"": 0.04683297872543335, ""std"": 0.012372805346127584}","{""count"": 13, ""mean"": 0.06449660357947533, ""median"": 0.017368653789162636, ""p90"": 0.19269800484180452, ""min"": 0.0066606346517801285, ""max"": 0.30333447456359863, ""std"": 0.0931668476501754}"
pair_000084,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,14,13,"{""count"": 13, ""mean"": 0.0010480101291949933, ""median"": 4.3451786041259766e-05, ""p90"": 0.00419270992279053, ""min"": 8.702278137207031e-06, ""max"": 0.0068700313568115234, ""std"": 0.002135237450309071}","{""count"": 13, ""mean"": 0.039051880522702746, ""median"": 0.017806168645620346, ""p90"": 0.1122964464128018, ""min"": 0.006840002257376909, ""max"": 0.15506087243556976, ""std"": 0.04598749822270953}"
pair_000084,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,15,13,"{""count"": 13, ""mean"": 0.008299456192896916, ""median"": 3.5643577575683594e-05, ""p90"": 0.002036833763122559, ""min"": 1.2576580047607422e-05, ""max"": 0.10207027196884155, ""std"": 0.027077447276254867}","{""count"": 13, ""mean"": 0.08900541522038671, ""median"": 0.016727853566408157, ""p90"": 0.12518943399190907, ""min"": 0.005113146733492613, ""max"": 0.7562114596366882, ""std"": 0.19598773430036165}"
pair_000084,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,16,12,"{""count"": 12, ""mean"": 0.00031913816928863525, ""median"": 5.0395727157592773e-05, ""p90"": 0.00019292235374450685, ""min"": 1.6987323760986328e-05, ""max"": 0.0030773282051086426, ""std"": 0.0008336390316758558}","{""count"": 12, ""mean"": 0.021516568609513342, ""median"": 0.011378952767699957, ""p90"": 0.03224014639854432, ""min"": 0.005846107378602028, ""max"": 0.10355794429779053, ""std"": 0.025836004748110927}"
